team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
110998,/team/110998/danubio/240002,24,2,2023-09-22,Danubio,338,Primera Division,1,60,Uruguay,67,67,66,67,232710,Arena del Centenario (Estadio del Pueblo),101109,2,6.0,,16200000.0,27.36,25.26,235111,235111,235111,235111,235111,186408.0,235111.0,235111.0,Press after possession loss,51,51,,,,,,Slow build up,Possession,61,3,3,3,,,,,,,,
111011,/team/111011/cienciano/240002,24,2,2023-09-22,Cienciano,2020,Primera Division,1,59,Peru,67,69,68,66,1477253,Estadio de las Artes (Generic Stadium NG),111334,2,6.0,,17000000.0,29.09,27.8,253584,253653,253653,253653,253653,241499.0,253653.0,253653.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
111139,/team/111139/cf-montreal/240002,24,2,2023-09-22,CF Montréal,39,Major League Soccer,1,70,Canada,67,67,67,66,24118,Molton Road (Sheldon Stadium),111651,4,4.0,,199000000.0,23.36,23.89,213092,255411,255411,255411,255411,259288.0,255411.0,255411.0,Balanced,51,51,,,,,,Slow build up,Possession,71,3,3,3,,,,,,,,
111328,/team/111328/palestino/240002,24,2,2023-09-22,Palestino,335,Primera Division,1,55,Chile,67,70,66,68,471810,Arena d'Oro,110975,4,6.0,,16500000.0,30.82,26.23,207641,215129,215129,215129,215129,207641.0,215129.0,215129.0,Balanced,61,51,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
111329,/team/111329/guarani/240002,24,2,2023-09-22,Guaraní,337,Primera División,1,58,Paraguay,67,71,65,64,257693,Aloha Park (Generic Oceania 2),101108,4,7.0,,19500000.0,28.55,26.44,218867,219835,219835,219835,219835,219835.0,219835.0,219835.0,Balanced,51,51,,,,,,Fast build up,Forward runs,61,5,3,3,,,,,,,,
111339,/team/111339/kasimpasa/240002,24,2,2023-09-22,Kasımpaşa,68,Super Lig,1,48,Turkey,67,69,67,66,456648,Stadio Classico,101014,3,4.0,,20200000.0,26.82,25.46,226517,226517,226517,226517,226517,226517.0,226517.0,226517.0,Balanced,41,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
111473,/team/111473/new-zealand/240002,24,2,2023-09-22,New Zealand,78,Friendly International,,198,New Zealand,67,67,66,66,1552328,O Dromo,1318,2,,,,25.36,25.73,192123,255360,254142,255360,255360,192123.0,254142.0,254142.0,Balanced,71,41,,,,,,Slow build up,Possession,71,4,3,3,,,,,,,,
111817,/team/111817/paris/240002,24,2,2023-09-22,Paris FC,17,Ligue 2,2,18,France,67,68,68,67,37524603,Euro Arena,73,1,5.0,,38000000.0,27.73,24.15,240057,257118,211240,211240,257118,257118.0,211240.0,211240.0,Balanced,61,51,,,,,,Slow build up,Possession,61,5,3,3,,,,,,,,
112168,/team/112168/cosenza/240002,24,2,2023-09-22,Cosenza,32,Serie B,2,27,Italy,67,69,67,67,127840,Euro Arena,110908,1,2.0,,9500000.0,26.45,24.11,229750,220528,220528,220528,220528,220528.0,220528.0,220528.0,Balanced,51,51,,,,,,Long ball,Direct passing,61,5,3,3,,,,,,,,
112184,/team/112184/river-plate/240002,24,2,2023-09-22,River Plate,338,Primera Division,1,60,Uruguay,67,66,67,67,2876007,Arena del Centenario (Estadio del Pueblo),111326,3,5.0,,15500000.0,24.09,24.81,259322,257189,257189,257189,257189,257189.0,257189.0,257189.0,Balanced,61,51,,,,,,Balanced,Balanced,71,4,3,3,,,,,,,,
112499,/team/112499/feralpisalo/240002,24,2,2023-09-22,FeralpiSalò,32,Serie B,2,27,Italy,67,64,66,67,608328,Euro Arena,111434,1,2.0,,5000000.0,27.0,26.25,197690,197690,197690,197690,197690,197690.0,197690.0,197690.0,Balanced,51,51,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
112558,/team/112558/suwon/240002,24,2,2023-09-22,Suwon,83,K League 1,1,167,Korea Republic,67,68,67,65,37476493,Stadion 23. Maj,983,1,6.0,,9800000.0,30.55,29.5,228007,200601,200601,200601,200601,200601.0,200601.0,200601.0,Balanced,51,51,,,,,,Fast build up,Forward runs,61,5,3,3,,,,,,,,
112585,/team/112585/nublense/240002,24,2,2023-09-22,Ñublense,335,Primera Division,1,55,Chile,67,70,66,66,233380,Stadion Neder,110980,1,6.0,,17500000.0,29.64,27.5,263526,228672,214717,228672,228672,214685.0,228672.0,228672.0,Balanced,41,37,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
113058,/team/113058/abha/240002,24,2,2023-09-22,Abha,350,Pro League,1,183,Saudi Arabia,67,66,69,64,37621959,Stade Kokoto (Generic Africa 2),113217,1,2.0,,11600000.0,30.55,27.73,241750,241750,241750,241750,241750,224069.0,241750.0,241750.0,Balanced,51,51,,,,,,Balanced,Balanced,51,4,3,3,,,,,,,,
114611,/team/114611/academia-puerto-cabello/240002,24,2,2023-09-22,Academia Puerto Cabello,2019,Primera Division,1,61,Venezuela,67,68,66,67,470310,Arena d'Oro,110990,1,7.0,,14000000.0,27.91,25.4,209072,259856,259856,259856,259856,244209.0,260336.0,260336.0,Balanced,61,51,,,,,,Long ball,Direct passing,41,3,3,3,,,,,,,,
4,/team/4/bolton-wanderers/240002,24,2,2023-09-22,Bolton Wanderers,60,League One,3,14,England,66,67,65,65,491,Sanderson Park (FIFA 13 NEW generic),1917,1,10.0,,6000000.0,26.27,25.68,212090,235807,235807,235807,221705,220039.0,231951.0,235807.0,Press after possession loss,51,51,,,,,,Slow build up,Possession,71,5,3,3,,,,,,,,
58,/team/58/bastia/240002,24,2,2023-09-22,SC Bastia,17,Ligue 2,2,18,France,66,65,69,64,1677031,Town Park,614,1,4.0,,20000000.0,27.09,25.15,206243,235042,235042,235042,235042,235042.0,235042.0,235042.0,Balanced,51,51,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
89,/team/89/charlton-athletic/240002,24,2,2023-09-22,Charlton Athletic,60,League One,3,14,England,66,62,66,65,37559807,Forest Park Stadium (Square Ground),97,1,9.0,,6500000.0,23.45,23.43,225769,237332,225769,237332,237332,237332.0,240331.0,230864.0,Balanced,61,51,,,,,,Slow build up,Possession,61,3,3,3,,,,,,,,
270,/team/270/silkeborg/240002,24,2,2023-09-22,Silkeborg,1,Superliga,1,13,Denmark,66,65,66,65,457779,Court Lane,1516,1,3.0,,10000000.0,24.0,23.0,200209,243666,231233,243666,243666,271320.0,257259.0,257259.0,Balanced,51,61,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
310,/team/310/rapid-bucuresti/240002,24,2,2023-09-22,Rapid Bucuresti,330,Liga 1,1,39,Romania,66,67,65,66,25567014,Molton Road (Sheldon Stadium),100761,3,7.0,,5000000.0,25.91,25.32,156221,156221,156221,156221,248049,156221.0,248049.0,248049.0,Balanced,51,41,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
319,/team/319/ifk-goteborg/240002,24,2,2023-09-22,IFK Göteborg,56,Allsvenskan,1,46,Sweden,66,68,63,66,16845924,Stadion Neder,320,1,7.0,,14100000.0,28.18,25.16,176733,144429,144429,243788,144429,176733.0,243788.0,144429.0,Balanced,51,51,,,,,,Long ball,Direct passing,61,7,3,3,,,,,,,,
492,/team/492/wehen-wiesbaden/240002,24,2,2023-09-22,Wehen Wiesbaden,20,2. Bundesliga,2,21,Germany,66,65,64,66,896508,Stadion Neder,169,1,1.0,,9000000.0,26.18,24.97,218656,269604,269604,269604,269604,225545.0,269604.0,269604.0,Pressure on heavy touch,51,61,,,,,,Balanced,Balanced,51,5,3,3,,,,,,,,
523,/team/523/saarbrucken/240002,24,2,2023-09-22,Saarbrücken,2076,3. Liga,3,21,Germany,66,65,66,66,33148,Stadion Neder,29,1,8.0,,4700000.0,28.45,25.5,203754,224424,224424,224424,224424,256282.0,224424.0,224424.0,Balanced,41,51,,,,,,Long ball,Direct passing,71,4,3,3,,,,,,,,
580,/team/580/elversberg/240002,24,2,2023-09-22,SV Elversberg,20,2. Bundesliga,2,21,Germany,66,66,66,66,1548455,Town Park,523,1,1.0,,7000000.0,25.45,26.44,269305,238793,238793,250946,238793,257399.0,250946.0,238793.0,Pressure on heavy touch,51,71,,,,,,Fast build up,Forward runs,51,4,3,3,,,,,,,,
700,/team/700/elfsborg/240002,24,2,2023-09-22,IF Elfsborg,56,Allsvenskan,1,46,Sweden,66,66,63,67,457107,Stade Municipal,319,1,6.0,,8600000.0,25.45,23.7,198455,198455,198455,198455,198455,234522.0,198455.0,198455.0,Balanced,51,51,,,,,,Long ball,Direct passing,51,5,3,3,,,,,,,,
710,/team/710/djurgarden/240002,24,2,2023-09-22,Djurgården,56,Allsvenskan,1,46,Sweden,66,66,68,66,458730,Sanderson Park (FIFA 13 NEW generic),433,1,9.0,,29300000.0,28.27,26.7,208437,208437,208437,208437,201967,242062.0,208437.0,201967.0,Press after possession loss,51,61,,,,,,Fast build up,Forward runs,61,5,3,3,,,,,,,,
746,/team/746/istanbulspor/240002,24,2,2023-09-22,İstanbulspor,68,Super Lig,1,48,Turkey,66,64,65,66,201088,_Oktigann Park,111117,1,2.0,,10800000.0,26.64,25.46,269860,269862,269862,269862,269862,269862.0,269862.0,269862.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,4,3,3,,,,,,,,
920,/team/920/valerenga/240002,24,2,2023-09-22,Vålerenga,41,Eliteserien,1,36,Norway,66,65,67,66,37457571,Ivy Lane,299,2,7.0,,14900000.0,26.09,23.58,190697,222215,222215,222215,222215,214877.0,232655.0,232655.0,Pressure on heavy touch,51,61,,,,,,Slow build up,Possession,61,6,3,3,,,,,,,,
980,/team/980/daejeon-citizen/240002,24,2,2023-09-22,Daejeon Citizen,83,K League 1,1,167,Korea Republic,66,66,67,65,37563984,Waldstadion (Fussballstadion),983,2,6.0,,12100000.0,28.0,26.36,208063,238578,238578,238578,238578,267825.0,238578.0,238578.0,Balanced,51,61,,,,,,Slow build up,Possession,41,3,3,3,,,,,,,,
983,/team/983/suwon-bluewings/240002,24,2,2023-09-22,Suwon Bluewings,83,K League 1,1,167,Korea Republic,66,64,69,65,22536116,Estadio de las Artes (Generic Stadium NG),982,3,3.0,,14100000.0,28.18,28.29,212066,212066,212066,212066,212066,198080.0,212066.0,212066.0,Balanced,51,51,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
1443,/team/1443/viborg/240002,24,2,2023-09-22,Viborg,1,Superliga,1,13,Denmark,66,64,67,66,27440829,Court Lane,1516,1,2.0,,8100000.0,24.45,22.31,215686,256741,256741,256741,256741,256741.0,256741.0,256741.0,Balanced,51,51,,,,,,Balanced,Balanced,71,3,3,3,,,,,,,,
1793,/team/1793/reading/240002,24,2,2023-09-22,Reading,60,League One,3,14,England,66,59,65,64,37684524,Molton Road (Sheldon Stadium),1951,1,6.0,,7000000.0,23.82,23.14,258522,265789,265789,265789,265789,263101.0,265789.0,265789.0,Balanced,41,41,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
1905,/team/1905/rkc-waalwijk/240002,24,2,2023-09-22,RKC Waalwijk,10,Eredivisie,1,34,Netherlands,66,66,64,67,523972,Molton Road (Sheldon Stadium),634,1,2.0,,15100000.0,25.91,24.74,184614,208790,208790,208790,208790,184614.0,208790.0,208790.0,Balanced,51,41,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
1914,/team/1914/pec-zwolle/240002,24,2,2023-09-22,PEC Zwolle,10,Eredivisie,1,34,Netherlands,66,68,66,66,33968968,Molton Road (Sheldon Stadium),100632,1,3.0,,21200000.0,25.82,24.07,209371,226539,226539,226539,226539,242202.0,226539.0,226539.0,Balanced,51,51,,,,,,Balanced,Balanced,71,5,3,3,,,,,,,,
1926,/team/1926/blackpool/240002,24,2,2023-09-22,Blackpool,60,League One,3,14,England,66,66,65,66,2823538,Molton Road (Sheldon Stadium),1801,1,8.0,,8000000.0,25.27,24.71,250810,245761,245761,245761,245761,238990.0,245761.0,245761.0,Pressure on heavy touch,51,51,,,,,,Long ball,Direct passing,61,3,3,3,,,,,,,,
1932,/team/1932/barnsley/240002,24,2,2023-09-22,Barnsley,60,League One,3,14,England,66,64,67,63,1752,Forest Park Stadium (Square Ground),1794,1,8.0,,7200000.0,24.0,23.43,237415,243842,243842,243842,243842,206134.0,236247.0,243842.0,Pressure on heavy touch,51,51,,,,,,Fast build up,Forward runs,71,3,3,3,,,,,,,,
1971,/team/1971/excelsior/240002,24,2,2023-09-22,Excelsior,10,Eredivisie,1,34,Netherlands,66,65,65,65,4187834,Court Lane,100646,1,1.0,,11900000.0,22.82,22.54,269436,269471,269436,269471,269436,269472.0,269471.0,269471.0,Balanced,41,41,,,,,,Long ball,Direct passing,41,3,3,3,,,,,,,,
2013,/team/2013/as-eupen/240002,24,2,2023-09-22,AS Eupen,4,Jupiler Pro League,1,7,Belgium,66,67,67,65,460266,Court Lane,232,1,2.0,,22000000.0,25.27,24.04,251539,211818,197831,211818,211818,195586.0,211818.0,211818.0,Balanced,51,41,,,,,,Balanced,Balanced,71,3,3,3,,,,,,,,
2056,/team/2056/daegu/240002,24,2,2023-09-22,Daegu,83,K League 1,1,167,Korea Republic,66,69,65,65,37646004,Stadion Neder,1474,4,7.0,,10600000.0,29.09,25.68,225733,225733,225733,225733,225733,225733.0,225733.0,225733.0,Balanced,51,51,,,,,,Long ball,Direct passing,61,3,3,3,,,,,,,,
100632,/team/100632/go-ahead-eagles/240002,24,2,2023-09-22,Go Ahead Eagles,10,Eredivisie,1,34,Netherlands,66,67,66,67,455925,Molton Road (Sheldon Stadium),1914,1,2.0,,16100000.0,25.45,23.7,217585,270578,262403,270578,262403,270578.0,262403.0,270578.0,Balanced,41,41,,,,,,Fast build up,Forward runs,51,5,3,3,,,,,,,,
101020,/team/101020/kayserispor/240002,24,2,2023-09-22,Kayserispor,68,Super Lig,1,48,Turkey,66,66,68,66,7693712,Sanderson Park (FIFA 13 NEW generic),101041,2,4.0,,17000000.0,27.82,24.17,217007,224890,224890,224890,224890,217007.0,224890.0,224890.0,Press after possession loss,71,51,,,,,,Long ball,Direct passing,61,5,3,3,,,,,,,,
110069,/team/110069/mirandes/240002,24,2,2023-09-22,CD Mirandés,54,La Liga 2,2,45,Spain,66,64,66,66,37553756,Town Park,463,1,3.0,,2500000.0,21.91,22.33,270987,265396,265396,265396,265396,265396.0,265396.0,265396.0,Press after possession loss,51,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
110394,/team/110394/arsenal-de-sarandi/240002,24,2,2023-09-22,Arsenal de Sarandi,353,Liga Profesional,1,52,Argentina,66,65,67,67,252491,Arena del Centenario (Estadio del Pueblo),111710,3,3.0,,7500000.0,26.82,24.71,261152,257549,223615,257549,257549,215020.0,223615.0,223615.0,Balanced,41,41,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
110456,/team/110456/valenciennes/240002,24,2,2023-09-22,Valenciennes FC,17,Ligue 2,2,18,France,66,65,65,65,227933,Waldstadion (Fussballstadion),65,1,3.0,,21000000.0,24.64,23.27,238056,254784,254784,258679,254784,254784.0,254784.0,254784.0,Balanced,41,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
110749,/team/110749/zaglebie-lubin/240002,24,2,2023-09-22,Zagłębie Lubin,66,Ekstraklasa,1,37,Poland,66,66,66,65,4977578,Molton Road (Sheldon Stadium),111092,3,7.0,,6900000.0,25.82,25.75,201081,225445,198046,198046,225445,255779.0,225445.0,225445.0,Balanced,51,51,,,,,,Balanced,Balanced,71,4,3,3,,,,,,,,
110908,/team/110908/catanzaro/240002,24,2,2023-09-22,Catanzaro,32,Serie B,2,27,Italy,66,68,65,66,465900,Stadio Classico,112168,1,2.0,,10300000.0,27.27,25.48,209613,217338,217338,217338,217338,209613.0,217338.0,217338.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
110955,/team/110955/shanghai-shenhua/240002,24,2,2023-09-22,Shanghai Shenhua,2012,Super League,1,155,China PR,66,70,65,64,4916358,Stadion Olympik,112540,3,6.0,,13100000.0,28.36,26.11,222204,222204,222204,222204,222204,212601.0,222204.0,222204.0,Balanced,51,51,,,,,,Long ball,Direct passing,51,4,3,3,,,,,,,,
110989,/team/110989/caracas/240002,24,2,2023-09-22,Caracas,2019,Primera Division,1,61,Venezuela,66,67,66,66,467533,Euro Arena,110990,3,9.0,,13000000.0,26.27,22.86,209073,253867,253867,253867,253867,258290.0,253867.0,253867.0,Balanced,41,51,,,,,,Long ball,Direct passing,51,4,3,3,,,,,,,,
110990,/team/110990/deportivo-tachira/240002,24,2,2023-09-22,Deportivo Táchira,2019,Primera Division,1,61,Venezuela,66,67,66,66,1548557,El Monumento (Estadio Latino),110989,4,10.0,,13200000.0,27.64,25.71,261648,261648,261648,261648,261648,261648.0,261648.0,261648.0,Balanced,61,51,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
111086,/team/111086/piast-gliwice/240002,24,2,2023-09-22,Piast Gliwice,66,Ekstraklasa,1,37,Poland,66,67,65,65,108499,Molton Road (Sheldon Stadium),420,3,7.0,,6300000.0,26.73,25.89,214882,194059,234883,194059,194059,224062.0,257886.0,240501.0,Balanced,51,51,,,,,,Balanced,Balanced,51,4,3,3,,,,,,,,
111088,/team/111088/radomiak-radom/240002,24,2,2023-09-22,Radomiak Radom,66,Ekstraklasa,1,37,Poland,66,66,66,66,1565617,Euro Park,111083,1,5.0,,4500000.0,28.18,26.44,211622,203575,203575,203575,203575,203575.0,203575.0,203575.0,Balanced,51,51,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
111768,/team/111768/beijing-guoan/240002,24,2,2023-09-22,Beijing Guoan,2012,Super League,1,155,China PR,66,71,65,67,1021678,Stadion Hanguk,110955,4,8.0,,11900000.0,29.82,27.46,183997,222734,222734,222734,222734,199088.0,222734.0,222734.0,Balanced,41,51,,,,,,Slow build up,Possession,51,3,3,3,,,,,,,,
111822,/team/111822/wolfsberger-ac/240002,24,2,2023-09-22,Wolfsberger AC,80,Bundesliga,1,4,Austria,66,67,66,67,37575021,Euro Park,209,4,5.0,,15000000.0,25.27,24.56,216182,216182,216182,216182,216182,267864.0,216182.0,216182.0,Pressure on heavy touch,41,51,,,,,,Fast build up,Forward runs,41,3,3,3,,,,,,,,
112115,/team/112115/gangwon/240002,24,2,2023-09-22,Gangwon,83,K League 1,1,167,Korea Republic,66,66,66,65,453032,Euro Arena,1474,1,5.0,,11200000.0,28.73,26.75,211004,233018,233018,233018,233018,233018.0,233018.0,191980.0,Pressure on heavy touch,71,51,,,,,,Long ball,Direct passing,61,4,3,3,,,,,,,,
112224,/team/112224/melbourne-city/240002,24,2,2023-09-22,Melbourne City,351,A-League,1,195,Australia,66,73,68,65,27814431,Stade Municipal,111397,5,10.0,,12900000.0,30.82,26.09,212232,190761,190761,190761,190761,212232.0,190761.0,190761.0,Balanced,61,61,,,,,,Slow build up,Possession,61,4,3,3,,,,,,,,
112392,/team/112392/al-raed/240002,24,2,2023-09-22,Al Raed,350,Pro League,1,183,Saudi Arabia,66,68,67,62,456680,Stade Kokoto (Generic Africa 2),112393,2,4.0,,18700000.0,27.73,25.13,210898,263893,240526,240526,263893,240526.0,240526.0,263893.0,Balanced,61,51,,,,,,Fast build up,Forward runs,71,3,3,3,,,,,,,,
112393,/team/112393/al-taawon/240002,24,2,2023-09-22,Al Taawon,350,Pro League,1,183,Saudi Arabia,66,68,71,61,24445026,Stade Kokoto (Generic Africa 2),112392,4,6.0,,32100000.0,26.0,24.5,234200,212476,212476,232787,212476,232787.0,212476.0,212476.0,Pressure on heavy touch,61,61,,,,,,Slow build up,Possession,61,4,3,3,,,,,,,,
112494,/team/112494/sudtirol/240002,24,2,2023-09-22,Südtirol,32,Serie B,2,27,Italy,66,68,65,64,896634,_Longville Stadium,55,1,4.0,,14000000.0,28.18,26.28,268753,268753,268753,268753,268753,268758.0,268753.0,169115.0,Pressure on heavy touch,51,41,,,,,,Long ball,Direct passing,61,3,3,3,,,,,,,,
112552,/team/112552/quevilly-rouen/240002,24,2,2023-09-22,Quevilly Rouen,17,Ligue 2,2,18,France,66,64,66,65,94389,Town Park,1738,1,2.0,,14000000.0,25.18,24.88,173040,173040,256843,173040,173040,257978.0,256843.0,256843.0,Balanced,41,41,,,,,,Long ball,Direct passing,61,3,3,3,,,,,,,,
112707,/team/112707/magallanes/240002,24,2,2023-09-22,Magallanes,335,Primera Division,1,55,Chile,66,66,67,65,233202,Aloha Park (Generic Oceania 2),110980,1,2.0,,14000000.0,27.45,28.13,273862,273862,273862,273862,273862,273862.0,273862.0,273862.0,Balanced,61,61,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
112716,/team/112716/cerro-porteno/240002,24,2,2023-09-22,Cerro Porteño,337,Primera División,1,58,Paraguay,66,69,65,64,412537,Estadio Nacional (El Medio),101108,7,9.0,,44500000.0,27.18,23.7,223099,216055,216055,216055,216055,223099.0,216055.0,216055.0,Balanced,51,51,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
112883,/team/112883/al-khaleej/240002,24,2,2023-09-22,Al Khaleej,350,Pro League,1,183,Saudi Arabia,66,65,66,66,1533122,Stade Kokoto (Generic Africa 2),112096,2,3.0,,9100000.0,28.64,26.37,224394,226877,234930,226877,226877,224394.0,226877.0,226877.0,Balanced,61,51,,,,,,Long ball,Direct passing,61,3,3,3,,,,,,,,
113029,/team/113029/cesar-vallejo/240002,24,2,2023-09-22,César Vallejo,2020,Primera Division,1,59,Peru,66,68,66,67,107528,Euro Arena,111014,3,5.0,,18000000.0,31.55,26.87,161635,222065,222065,222065,222065,221569.0,222065.0,222065.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
113060,/team/113060/al-okhdood/240002,24,2,2023-09-22,Al Okhdood,350,Pro League,1,183,Saudi Arabia,66,72,66,65,37709925,Stade Kokoto (Generic Africa 2),113217,1,1.0,,6500000.0,28.91,26.29,275557,242999,242999,242999,242999,223231.0,242999.0,242999.0,Balanced,51,51,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
113356,/team/113356/amorebieta/240002,24,2,2023-09-22,SD Amorebieta,54,La Liga 2,2,45,Spain,66,65,66,67,188253,Town Park,467,1,1.0,,2500000.0,27.0,25.38,262491,240529,240529,240529,240529,242333.0,240529.0,240529.0,Balanced,51,37,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
113378,/team/113378/sepsi/240002,24,2,2023-09-22,Sepsi,330,Liga 1,1,39,Romania,66,65,66,65,25567014,Stadion Neder,110750,3,7.0,,5800000.0,26.64,26.69,236963,220521,220521,220521,220521,240999.0,208739.0,251842.0,Balanced,51,51,,,,,,Balanced,Balanced,51,4,3,3,,,,,,,,
115716,/team/115716/u-craiova-1948/240002,24,2,2023-09-22,U Craiova 1948,330,Liga 1,1,39,Romania,66,65,66,65,37659678,Sanderson Park (FIFA 13 NEW generic),308,2,6.0,,3500000.0,26.73,24.85,225376,262443,225376,262443,262443,236633.0,228715.0,228715.0,Balanced,51,51,,,,,,Balanced,Balanced,61,6,3,3,,,,,,,,
33,/team/33/1860-munchen/240002,24,2,2023-09-22,1860 München,2076,3. Liga,3,21,Germany,65,66,65,64,458706,Town Park,111239,1,8.0,,5600000.0,25.64,24.21,238779,240027,240027,240027,240027,240027.0,240027.0,240027.0,Balanced,51,51,,,,,,Balanced,Balanced,51,4,3,3,,,,,,,,
159,/team/159/dsc-arminia-bielefeld/240002,24,2,2023-09-22,DSC Arminia Bielefeld,2076,3. Liga,3,21,Germany,65,66,65,63,39433,SchücoArena,10030,1,10.0,,16000000.0,25.55,22.88,192663,259453,235288,259453,239703,192663.0,259453.0,234901.0,Pressure on heavy touch,41,61,,,,,,Fast build up,Forward runs,41,5,3,3,,,,,,,,
272,/team/272/ob/240002,24,2,2023-09-22,OB,1,Superliga,1,13,Denmark,65,65,66,65,465296,Court Lane,271,1,5.0,,8900000.0,25.09,23.64,184040,201304,201304,201304,201304,201304.0,201304.0,201304.0,Balanced,71,51,,,,,,Fast build up,Forward runs,71,3,3,3,,,,,,,,
299,/team/299/lillestrom/240002,24,2,2023-09-22,Lillestrøm,41,Eliteserien,1,36,Norway,65,63,67,65,149978,Crown Lane,920,2,6.0,,11500000.0,26.0,23.88,197954,197954,197954,197954,197954,197954.0,246389.0,246389.0,Balanced,61,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
322,/team/322/grasshopper/240002,24,2,2023-09-22,Grasshopper,189,Super League,1,47,Switzerland,65,64,65,65,3960,Euro Arena,894,4,8.0,,21000000.0,24.0,23.46,199282,258758,258758,258758,258758,240544.0,240544.0,240544.0,Balanced,71,51,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
420,/team/420/gornik-zabrze/240002,24,2,2023-09-22,Górnik Zabrze,66,Ekstraklasa,1,37,Poland,65,63,65,65,586852,Waldstadion (Fussballstadion),1871,2,6.0,,5900000.0,27.91,25.35,150516,150516,150516,150516,150516,150516.0,276877.0,276877.0,Balanced,51,51,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
